Logging to: artifacts\runs\20260331_120539_prompt_engineering_abstract.log
Recreate command: uv run python -m llm_metadata.prompt_eval --mode abstract --manifest data/manifests/dev_subset_data_paper.csv --parallelism 8 --model gpt-5-mini --gt data/dataset_092624_validated.xlsx --name prompt_engineering_abstract
2026-03-31 12:05:39 | INFO     | __main__:run_eval:118 | Starting prompt_eval mode=abstract manifest_path=data/manifests/dev_subset_data_paper.csv parallelism=8 model=gpt-5-mini skip_cache=False
2026-03-31 12:06:55 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [26/30] Finished gt_record_id=258 status=success method=abstract_text cost=$0.0062
2026-03-31 12:07:01 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0056 output_tokens=1429
2026-03-31 12:07:01 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [28/30] Finished gt_record_id=315 status=success method=abstract_text cost=$0.0056
2026-03-31 12:07:23 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0073 output_tokens=1872
2026-03-31 12:07:23 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [29/30] Finished gt_record_id=343 status=success method=abstract_text cost=$0.0073
2026-03-31 12:07:25 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0102 output_tokens=2655
2026-03-31 12:07:25 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [27/30] Finished gt_record_id=271 status=success method=abstract_text cost=$0.0102
2026-03-31 12:07:30 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0081 output_tokens=2077
2026-03-31 12:07:30 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [30/30] Finished gt_record_id=351 status=success method=abstract_text cost=$0.0081
2026-03-31 12:07:30 | INFO     | llm_metadata.extraction:run_manifest_extraction:455 | Completed manifest extraction mode=abstract records=30 total_cost=$0.2041
2026-03-31 12:07:30 | INFO     | __main__:run_eval:145 | Loading ground truth from data/dataset_092624_validated.xlsx
2026-03-31 12:07:31 | INFO     | __main__:run_eval:151 | Evaluating predictions matched_records=30 fields=default
2026-03-31 12:07:31 | INFO     | __main__:run_eval:170 | Saved prompt_eval artifact to artifacts\runs\20260331_120539_prompt_engineering_abstract.json
2026-03-31 12:07:31 | INFO     | __main__:run_eval:171 | Saved extraction results CSV to artifacts\runs\20260331_120539_prompt_engineering_abstract.csv
2026-03-31 12:07:31 | INFO     | __main__:run_eval:173 | Completed prompt_eval mode=abstract records=30 total_cost=$0.2041
Field                         N       P       R      F1
-------------------------------------------------------
bias_north_south             30   1.000   0.167   0.286
data_type                    30   0.367   0.500   0.424
geospatial_info_dataset      30   0.171   0.500   0.255
multispecies                 30   0.759   0.733   0.746
new_species_region           30   0.600   0.136   0.222
new_species_science          30   1.000   0.091   0.167
spatial_range_km2            30   1.000   0.050   0.095
species                      30   0.302   0.615   0.405
temp_range_f                 30   0.786   0.524   0.629
temp_range_i                 30   0.929   0.619   0.743
threatened_species           30   1.000   0.238   0.385
time_series                  30   0.333   0.800   0.471

Total API cost: $0.2041

Run artifact saved to: artifacts\runs\20260331_120539_prompt_engineering_abstract.json
